code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2014J,642496,M,South West Region,Lower Than A Level,0-10%,35-55,1,60,N,Withdrawn
EEE,2014J,642498,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
EEE,2014J,642501,M,West Midlands Region,Lower Than A Level,70-80%,0-35,1,30,N,Withdrawn
EEE,2014J,642512,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
EEE,2014J,642528,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,30,N,Fail
EEE,2014J,642536,M,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Withdrawn
EEE,2014J,642550,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,642551,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,30,N,Fail
EEE,2014J,642560,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,642561,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,642590,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,642591,M,London Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn
EEE,2014J,642595,M,London Region,A Level or Equivalent,20-30%,35-55,0,45,N,Pass
EEE,2014J,642600,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
EEE,2014J,642625,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
EEE,2014J,642626,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,642627,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,642633,M,North Western Region,HE Qualification,20-Oct,35-55,0,65,N,Pass
EEE,2014J,642656,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass
EEE,2014J,642694,M,Ireland,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
EEE,2014J,642698,M,London Region,Lower Than A Level,20-Oct,35-55,0,30,Y,Pass
EEE,2014J,642730,M,South Region,Lower Than A Level,20-Oct,0-35,0,40,N,Distinction
EEE,2014J,642731,M,Scotland,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
EEE,2014J,642740,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail
EEE,2014J,642744,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail
EEE,2014J,642750,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn
EEE,2014J,642764,M,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction
EEE,2014J,642785,M,South East Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
EEE,2014J,642790,M,Ireland,HE Qualification,70-80%,35-55,0,60,N,Fail
EEE,2014J,642802,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2014J,642817,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,Fail
EEE,2014J,642821,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass
EEE,2014J,642834,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014J,642836,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2014J,642838,M,South East Region,Lower Than A Level,20-Oct,0-35,0,30,N,Distinction
EEE,2014J,642839,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
EEE,2014J,642840,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
EEE,2014J,642843,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,30,Y,Pass
EEE,2014J,642850,M,Scotland,HE Qualification,80-90%,35-55,1,30,N,Fail
EEE,2014J,642851,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
EEE,2014J,642872,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,642878,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
EEE,2014J,642879,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,642883,M,South West Region,No Formal quals,30-40%,0-35,2,60,N,Withdrawn
EEE,2014J,642900,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2014J,642902,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014J,642905,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
EEE,2014J,642909,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,642939,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,Distinction
EEE,2014J,642949,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
EEE,2014J,642953,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
EEE,2014J,642968,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
EEE,2014J,642988,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
EEE,2014J,642989,M,Scotland,HE Qualification,60-70%,0-35,1,60,N,Pass
EEE,2014J,643006,F,London Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
EEE,2014J,643021,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,643024,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
EEE,2014J,643036,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,643069,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,643077,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,643085,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
EEE,2014J,643114,M,London Region,A Level or Equivalent,20-Oct,0-35,0,30,N,Pass
EEE,2014J,643118,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,643126,M,London Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass
EEE,2014J,643168,M,Ireland,HE Qualification,,0-35,0,60,N,Distinction
EEE,2014J,643172,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
EEE,2014J,643191,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
EEE,2014J,643199,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
EEE,2014J,643200,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,643202,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014J,643206,M,South West Region,HE Qualification,60-70%,0-35,1,240,N,Withdrawn
EEE,2014J,643208,M,Scotland,HE Qualification,20-Oct,0-35,0,60,N,Fail
EEE,2014J,643220,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
EEE,2014J,643230,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014J,643267,M,Wales,Lower Than A Level,50-60%,0-35,2,30,N,Withdrawn
EEE,2014J,643269,M,Scotland,Lower Than A Level,20-Oct,0-35,0,60,N,Distinction
EEE,2014J,643270,M,North Region,HE Qualification,,35-55,0,60,N,Withdrawn
EEE,2014J,643273,M,North Region,A Level or Equivalent,30-40%,0-35,2,60,N,Distinction
EEE,2014J,643278,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Distinction
EEE,2014J,643280,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Fail
EEE,2014J,643285,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,30,N,Withdrawn
EEE,2014J,643309,M,Scotland,HE Qualification,0-10%,0-35,0,30,Y,Fail
EEE,2014J,643321,M,East Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Fail
EEE,2014J,643323,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,Fail
EEE,2014J,643326,M,Scotland,Lower Than A Level,20-Oct,0-35,0,30,N,Fail
EEE,2014J,643354,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,643357,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
EEE,2014J,643372,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2014J,643379,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,643403,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn
EEE,2014J,643404,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,643406,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Pass
EEE,2014J,643416,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
EEE,2014J,643434,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
EEE,2014J,643455,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2014J,643457,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2014J,643466,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Withdrawn
EEE,2014J,643477,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
EEE,2014J,643481,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,643484,M,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn
EEE,2014J,643496,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
EEE,2014J,643502,F,Scotland,A Level or Equivalent,60-70%,0-35,2,60,N,Withdrawn
EEE,2014J,643510,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,643514,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,643525,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
EEE,2014J,643529,M,London Region,HE Qualification,60-70%,0-35,2,90,N,Pass
EEE,2014J,643531,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
EEE,2014J,643542,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,Pass
EEE,2014J,643568,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
EEE,2014J,643587,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
EEE,2014J,643591,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
EEE,2014J,643608,M,North Western Region,Lower Than A Level,50-60%,35-55,1,30,N,Fail
EEE,2014J,643619,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
EEE,2014J,643644,M,North Western Region,A Level or Equivalent,20-Oct,0-35,1,60,Y,Withdrawn
EEE,2014J,643653,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
EEE,2014J,643659,M,Scotland,A Level or Equivalent,90-100%,0-35,1,60,Y,Fail
EEE,2014J,643672,M,North Western Region,Lower Than A Level,20-Oct,35-55,0,60,N,Pass
EEE,2014J,643690,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,2,120,N,Withdrawn
EEE,2014J,643696,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,643705,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
EEE,2014J,643712,M,Yorkshire Region,HE Qualification,90-100%,0-35,1,30,N,Pass
EEE,2014J,643729,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,643751,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Fail
EEE,2014J,643754,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,30,N,Pass
EEE,2014J,643755,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
EEE,2014J,643757,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
EEE,2014J,643758,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
EEE,2014J,643770,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,643771,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014J,643953,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
EEE,2014J,643970,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass
EEE,2014J,643986,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
EEE,2014J,644025,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,644061,M,South Region,A Level or Equivalent,40-50%,0-35,2,90,N,Pass
EEE,2014J,644064,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
EEE,2014J,644069,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,N,Pass
EEE,2014J,644072,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,644093,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
EEE,2014J,644101,M,South East Region,A Level or Equivalent,30-40%,35-55,1,60,N,Fail
EEE,2014J,644105,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn
EEE,2014J,644113,M,East Anglian Region,HE Qualification,20-30%,35-55,0,30,N,Distinction
EEE,2014J,644144,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
EEE,2014J,644159,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2014J,644160,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
EEE,2014J,644163,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
EEE,2014J,644164,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
EEE,2014J,644172,M,Scotland,Lower Than A Level,20-30%,35-55,1,60,Y,Withdrawn
EEE,2014J,644188,M,South Region,HE Qualification,50-60%,0-35,1,30,N,Withdrawn
EEE,2014J,644191,M,West Midlands Region,Lower Than A Level,20-Oct,0-35,0,60,Y,Pass
EEE,2014J,644210,M,London Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn
EEE,2014J,644226,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
EEE,2014J,644229,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
EEE,2014J,644242,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
EEE,2014J,644246,M,West Midlands Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
EEE,2014J,644252,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
EEE,2014J,644301,M,South West Region,A Level or Equivalent,20-Oct,35-55,0,60,N,Pass
EEE,2014J,644303,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
EEE,2014J,644310,M,North Western Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
EEE,2014J,644343,M,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,644361,M,South Region,Lower Than A Level,,0-35,0,90,N,Distinction
EEE,2014J,644362,M,Scotland,HE Qualification,20-30%,35-55,1,60,Y,Fail
EEE,2014J,644369,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,644384,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2014J,644409,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2014J,644416,M,Scotland,HE Qualification,90-100%,35-55,1,30,N,Pass
EEE,2014J,644430,F,North Region,HE Qualification,,0-35,0,30,N,Pass
EEE,2014J,644441,M,Wales,A Level or Equivalent,90-100%,0-35,1,30,N,Pass
EEE,2014J,644450,M,North Region,Lower Than A Level,20-Oct,0-35,1,60,N,Withdrawn
EEE,2014J,644453,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
EEE,2014J,644457,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2014J,644470,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail
EEE,2014J,644474,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail
EEE,2014J,644480,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
EEE,2014J,644482,F,Scotland,Post Graduate Qualification,50-60%,0-35,1,60,N,Withdrawn
EEE,2014J,644484,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,644508,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2014J,644514,M,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
EEE,2014J,644516,M,Scotland,Lower Than A Level,60-70%,35-55,1,60,N,Fail
EEE,2014J,644525,F,London Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail
EEE,2014J,644567,F,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction
EEE,2014J,644599,M,South Region,Lower Than A Level,50-60%,35-55,0,180,Y,Withdrawn
EEE,2014J,644742,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass
EEE,2014J,644743,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,90,N,Fail
EEE,2014J,644761,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014J,644784,M,South Region,A Level or Equivalent,40-50%,35-55,0,150,N,Pass
EEE,2014J,644791,F,Scotland,HE Qualification,40-50%,0-35,0,30,N,Pass
EEE,2014J,644793,F,South Region,HE Qualification,50-60%,0-35,0,60,N,Pass
EEE,2014J,644794,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,644818,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2014J,644822,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
EEE,2014J,644828,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
EEE,2014J,644834,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass
EEE,2014J,644847,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2014J,644848,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn
EEE,2014J,644863,M,South Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
EEE,2014J,644871,M,South Region,Lower Than A Level,60-70%,0-35,1,30,N,Withdrawn
EEE,2014J,644881,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
EEE,2014J,644883,M,North Western Region,HE Qualification,20-Oct,0-35,0,60,N,Withdrawn
EEE,2014J,644885,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
EEE,2014J,644904,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,30,N,Pass
EEE,2014J,644905,F,Scotland,A Level or Equivalent,20-Oct,0-35,2,60,N,Withdrawn
EEE,2014J,644934,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Fail
EEE,2014J,644936,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
EEE,2014J,644951,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
EEE,2014J,644956,M,Scotland,A Level or Equivalent,20-Oct,0-35,0,90,Y,Withdrawn
EEE,2014J,644964,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2014J,644967,M,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,90,N,Withdrawn
EEE,2014J,644974,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
EEE,2014J,644975,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail
EEE,2014J,644990,M,London Region,A Level or Equivalent,20-30%,0-35,2,30,N,Withdrawn
EEE,2014J,644993,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,645003,M,Scotland,HE Qualification,60-70%,0-35,0,30,N,Withdrawn
EEE,2014J,645019,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction
EEE,2014J,645020,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
EEE,2014J,645031,M,South East Region,Lower Than A Level,40-50%,35-55,2,60,N,Pass
EEE,2014J,645042,M,Yorkshire Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
EEE,2014J,645045,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
EEE,2014J,645047,M,Wales,A Level or Equivalent,60-70%,35-55,1,30,N,Withdrawn
EEE,2014J,645052,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
EEE,2014J,645054,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014J,645078,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction
EEE,2014J,645081,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail
EEE,2014J,645098,M,South East Region,Post Graduate Qualification,40-50%,35-55,1,60,N,Fail
EEE,2014J,645124,M,South West Region,Lower Than A Level,20-Oct,0-35,0,60,N,Distinction
EEE,2014J,645126,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2014J,645144,M,Scotland,A Level or Equivalent,60-70%,0-35,1,60,N,Fail
EEE,2014J,645145,M,South Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass
EEE,2014J,645147,M,Wales,HE Qualification,70-80%,0-35,1,60,N,Fail
EEE,2014J,645151,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
EEE,2014J,645157,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,Pass
EEE,2014J,645160,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction
EEE,2014J,645170,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2014J,645174,M,South West Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
EEE,2014J,645183,F,Ireland,Lower Than A Level,20-30%,0-35,0,120,N,Pass
EEE,2014J,645194,M,West Midlands Region,Lower Than A Level,90-100%,0-35,1,30,N,Distinction
EEE,2014J,645216,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2014J,645219,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn
EEE,2014J,645231,M,North Western Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
EEE,2014J,645232,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2014J,645248,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2014J,645256,M,North Western Region,HE Qualification,60-70%,0-35,0,30,N,Pass
EEE,2014J,645319,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,645322,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
EEE,2014J,645326,M,North Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
EEE,2014J,645334,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,Fail
EEE,2014J,645353,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Fail
EEE,2014J,645359,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,645366,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,645369,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2014J,645370,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass
EEE,2014J,645371,M,Ireland,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
EEE,2014J,645377,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass
EEE,2014J,645401,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
EEE,2014J,645405,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass
EEE,2014J,645407,M,North Region,Lower Than A Level,20-30%,0-35,1,30,N,Fail
EEE,2014J,645420,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
EEE,2014J,645425,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail
EEE,2014J,645433,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,150,N,Pass
EEE,2014J,645434,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,N,Withdrawn
EEE,2014J,645451,M,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass
EEE,2014J,645462,M,Scotland,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction
